mid	pageviews	entity_name	wiki_url	valid
/m/06xl8z	5920	Esbjerg_fB	https://en.wikipedia.org/wiki/Esbjerg_fB	1
/m/058vy5	2537	American_Book_Awards	https://en.wikipedia.org/wiki/American_Book_Awards	1
/m/06mbny	18033	Hospitality	https://en.wikipedia.org/wiki/Hospitality	1
/m/0gg68	32198	Christian_Democratic_Union_of_Germany	https://en.wikipedia.org/wiki/Christian_Democratic_Union_of_Germany	1
/m/07nnp_	12669	Color_of_Night	https://en.wikipedia.org/wiki/Color_of_Night	1
/m/06dkzt	17432	Akiva_Goldsman	https://en.wikipedia.org/wiki/Akiva_Goldsman	1
/m/01h72l	85070	Futurama	https://en.wikipedia.org/wiki/Futurama	1
/m/01n78x	35667	Saturated_fat	https://en.wikipedia.org/wiki/Saturated_fat	1
/m/01c6l	59613	Brian_De_Palma	https://en.wikipedia.org/wiki/Brian_De_Palma	1
/m/07vk9f	5934	FK_Vojvodina	https://en.wikipedia.org/wiki/FK_Vojvodina	1
/m/02f705	2221	MTV_Video_Music_Award_for_Push_Best_New_Artist	https://en.wikipedia.org/wiki/MTV_Video_Music_Award_for_Push_Best_New_Artist	1
/m/0cp0ph6	70959	Bad_Teacher	https://en.wikipedia.org/wiki/Bad_Teacher	1
/m/06bvp	0			0
/m/031c3v	2011	John_Broome_(writer)	https://en.wikipedia.org/wiki/John_Broome_(writer)	1
/m/012f86	18859	Ukrainians	https://en.wikipedia.org/wiki/Ukrainians	1
/m/01lhy	18400	Classics	https://en.wikipedia.org/wiki/Classics	1
/m/06z4wj	1996	Abe_Burrows	https://en.wikipedia.org/wiki/Abe_Burrows	1
/m/0mn8t	9235	Portsmouth_Virginia	https://en.wikipedia.org/wiki/Portsmouth_Virginia	1
/m/01803s	30227	Immortality	https://en.wikipedia.org/wiki/Immortality	1
/m/0c7zf	30136	Amman	https://en.wikipedia.org/wiki/Amman	1
/m/05p8bf9	0			0
/m/0_7w6	66641	Beauty_and_the_Beast_(1991_film)	https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(1991_film)	1
/m/02g1px	14957	Cavalier	https://en.wikipedia.org/wiki/Cavalier	1
/m/06ys2	208104	Spider-Man	https://en.wikipedia.org/wiki/Spider-Man	1
/m/0291hr	10360	High_Anxiety	https://en.wikipedia.org/wiki/High_Anxiety	1
/m/0dyb1	98217	Toy_Story	https://en.wikipedia.org/wiki/Toy_Story	1
/m/0frnff	639	Ferris_Webster	https://en.wikipedia.org/wiki/Ferris_Webster	1
/m/01xsc9	65194	James_Fox	https://en.wikipedia.org/wiki/James_Fox	1
/m/07fsv	70462	Tuvalu	https://en.wikipedia.org/wiki/Tuvalu	1
/m/05zrx3v	3172	Gary_Lucchesi	https://en.wikipedia.org/wiki/Gary_Lucchesi	1
/m/0cd78	8736	Economic_history	https://en.wikipedia.org/wiki/Economic_history	1
/m/03ftmg	26047	Anthony_Horowitz	https://en.wikipedia.org/wiki/Anthony_Horowitz	1
/m/025s0s0	85963	Magnesium	https://en.wikipedia.org/wiki/Magnesium	1
/m/0bt4r4	50098	Paul_Lieberstein	https://en.wikipedia.org/wiki/Paul_Lieberstein	1
/m/020v2	30566	Civil_war	https://en.wikipedia.org/wiki/Civil_war	1
/m/02jyr8	10015	University_of_Alabama_at_Birmingham	https://en.wikipedia.org/wiki/University_of_Alabama_at_Birmingham	1
/m/0frm7n	0			0
/m/09qr6	95762	Robbie_Williams	https://en.wikipedia.org/wiki/Robbie_Williams	1
/m/01pj_5	87039	Scary_Movie	https://en.wikipedia.org/wiki/Scary_Movie	1
/m/0cvbb9q	0			0
/m/0dhd5	48928	Islamabad	https://en.wikipedia.org/wiki/Islamabad	1
/m/0203v	100982	Colin_Powell	https://en.wikipedia.org/wiki/Colin_Powell	1
/m/01p7s6	27039	Poles	https://en.wikipedia.org/wiki/Poles	1
/m/048s0r	107476	Taye_Diggs	https://en.wikipedia.org/wiki/Taye_Diggs	1
/m/07jrjb	18798	Tom_Werner	https://en.wikipedia.org/wiki/Tom_Werner	1
/m/0c2ry	85352	Carole_Lombard	https://en.wikipedia.org/wiki/Carole_Lombard	1
/m/01713c	134151	Javier_Bardem	https://en.wikipedia.org/wiki/Javier_Bardem	1
/m/01qdjm	15044	Wayne_Shorter	https://en.wikipedia.org/wiki/Wayne_Shorter	1
/m/016722	46347	Jaipur	https://en.wikipedia.org/wiki/Jaipur	1
/m/035ktt	4834	University_of_New_Orleans	https://en.wikipedia.org/wiki/University_of_New_Orleans	1
/m/02pvqmz	592	Comic_Relief_Does_Fame_Academy	https://en.wikipedia.org/wiki/Comic_Relief_Does_Fame_Academy	1
/m/017v71	25501	Wellesley_College	https://en.wikipedia.org/wiki/Wellesley_College	1
/m/0dn44	52955	Terry_Jones	https://en.wikipedia.org/wiki/Terry_Jones	1
/m/036jv	33818	Gangsta_rap	https://en.wikipedia.org/wiki/Gangsta_rap	1
/m/04764j	12192	Sydney_FC	https://en.wikipedia.org/wiki/Sydney_FC	1
/m/0gy1_	192267	WWE	https://en.wikipedia.org/wiki/WWE	1
/m/0fkwzs	87366	Phineas_and_Ferb	https://en.wikipedia.org/wiki/Phineas_and_Ferb	1
/m/03j722	80973	FC_Shakhtar_Donetsk	https://en.wikipedia.org/wiki/FC_Shakhtar_Donetsk	1
/m/017mbb	77704	Def_Leppard	https://en.wikipedia.org/wiki/Def_Leppard	1
/m/030hbp	141439	Mary-Louise_Parker	https://en.wikipedia.org/wiki/Mary-Louise_Parker	1
/m/0byb_x	0			0
/m/02x8z_	31652	Bruce_Hornsby	https://en.wikipedia.org/wiki/Bruce_Hornsby	1
/m/05hc96	4027	S.C._Beira-Mar	https://en.wikipedia.org/wiki/S.C._Beira-Mar	1
/m/031hcx	100364	Harry_Potter_and_the_Order_of_the_Phoenix_(film)	https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film)	1
/m/01ngx6	10743	Gateshead	https://en.wikipedia.org/wiki/Gateshead	1
/m/047g6m	28050	Brescia_Calcio	https://en.wikipedia.org/wiki/Brescia_Calcio	1
/m/026mj	136369	Delaware	https://en.wikipedia.org/wiki/Delaware	1
/m/0q01m	0			0
/m/0gjk1d	22652	Dead_Man_Walking_(film)	https://en.wikipedia.org/wiki/Dead_Man_Walking_(film)	1
/m/08bqy9	34248	Feroz_Khan_(actor)	https://en.wikipedia.org/wiki/Feroz_Khan_(actor)	1
/m/0bvfqq	12861	78th_Academy_Awards	https://en.wikipedia.org/wiki/78th_Academy_Awards	1
/m/033db3	38831	Corbin_Bernsen	https://en.wikipedia.org/wiki/Corbin_Bernsen	1
/m/017w_	27427	Bremen	https://en.wikipedia.org/wiki/Bremen	1
/m/04z288	17963	New_York_State_Senate	https://en.wikipedia.org/wiki/New_York_State_Senate	1
/m/0333wf	51708	Stephen_Dorff	https://en.wikipedia.org/wiki/Stephen_Dorff	1
/m/0n1xp	3149	Portage_County_Ohio	https://en.wikipedia.org/wiki/Portage_County_Ohio	1
/m/017jq	43871	British_Isles	https://en.wikipedia.org/wiki/British_Isles	1
/m/03pp73	25941	Michael_Moriarty	https://en.wikipedia.org/wiki/Michael_Moriarty	1
/m/0d02km	217305	Zachary_Quinto	https://en.wikipedia.org/wiki/Zachary_Quinto	1
/m/0627zr	167117	Vadivelu	https://en.wikipedia.org/wiki/Vadivelu	1
/m/05nshw	28970	Pangasinan	https://en.wikipedia.org/wiki/Pangasinan	1
/m/02vp1f_	16499	Quest_for_Fire_(film)	https://en.wikipedia.org/wiki/Quest_for_Fire_(film)	1
/m/0137n0	192612	Willie_Nelson	https://en.wikipedia.org/wiki/Willie_Nelson	1
/m/0dlngsd	90887	Sherlock_Holmes:_A_Game_of_Shadows	https://en.wikipedia.org/wiki/Sherlock_Holmes:_A_Game_of_Shadows	1
/m/0bw87	141645	Katharine_Hepburn	https://en.wikipedia.org/wiki/Katharine_Hepburn	1
/m/06d_3	31700	Rail_transport	https://en.wikipedia.org/wiki/Rail_transport	1
/m/0d6lp	232728	San_Francisco	https://en.wikipedia.org/wiki/San_Francisco	1
/m/0py8j	34780	Peninsular_War	https://en.wikipedia.org/wiki/Peninsular_War	1
/m/07vht	19523	University_of_California_Davis	https://en.wikipedia.org/wiki/University_of_California_Davis	1
/m/04wvhz	29677	Brian_Grazer	https://en.wikipedia.org/wiki/Brian_Grazer	1
/m/09k23	8816	Manchester_Metropolitan_University	https://en.wikipedia.org/wiki/Manchester_Metropolitan_University	1
/m/0683n	12352	Paul_Auster	https://en.wikipedia.org/wiki/Paul_Auster	1
/m/01vsn38	180283	Jack_Black	https://en.wikipedia.org/wiki/Jack_Black	1
/m/04jq2	11052	Library_science	https://en.wikipedia.org/wiki/Library_science	1
/m/0g5838s	73685	The_Impossible_(2012_film)	https://en.wikipedia.org/wiki/The_Impossible_(2012_film)	1
/m/03cyslc	8765	Nick_&_Norah's_Infinite_Playlist	https://en.wikipedia.org/wiki/Nick_&_Norah's_Infinite_Playlist	1
/m/05172y	4248	Director_general	https://en.wikipedia.org/wiki/Director_general	1
/m/03ds83	68324	Amy_Smart	https://en.wikipedia.org/wiki/Amy_Smart	1
/m/0d35y	104938	Phoenix_Arizona	https://en.wikipedia.org/wiki/Phoenix_Arizona	1
/m/040wdl	82428	Bobby_Deol	https://en.wikipedia.org/wiki/Bobby_Deol	1
/m/0cc5mcj	38990	Cowboys_&_Aliens	https://en.wikipedia.org/wiki/Cowboys_&_Aliens	1
/m/0hv81	3182	America_America	https://en.wikipedia.org/wiki/America_America	1
/m/01pq5j7	273175	Amy_Winehouse	https://en.wikipedia.org/wiki/Amy_Winehouse	1
/m/06_6j3	46170	Vic_Mignogna	https://en.wikipedia.org/wiki/Vic_Mignogna	1
/m/02yh8l	126972	K-pop	https://en.wikipedia.org/wiki/K-pop	1
/m/042rlf	17283	Al_Hilal_SFC	https://en.wikipedia.org/wiki/Al_Hilal_SFC	1
/m/01h18v	14092	About_Schmidt	https://en.wikipedia.org/wiki/About_Schmidt	1
/m/0_nh2	11630	Spartanburg_South_Carolina	https://en.wikipedia.org/wiki/Spartanburg_South_Carolina	1
/m/0mj0c	47588	William_James	https://en.wikipedia.org/wiki/William_James	1
/m/016bx2	10646	Michael_Powell	https://en.wikipedia.org/wiki/Michael_Powell	1
/m/0jj85	4264	Indian_River_County_Florida	https://en.wikipedia.org/wiki/Indian_River_County_Florida	1
/m/01jc6q	41801	Cabaret_(1972_film)	https://en.wikipedia.org/wiki/Cabaret_(1972_film)	1
/m/01mhwk	3180	38th_Annual_Grammy_Awards	https://en.wikipedia.org/wiki/38th_Annual_Grammy_Awards	1
/m/03_1pg	34316	Mary_Lynn_Rajskub	https://en.wikipedia.org/wiki/Mary_Lynn_Rajskub	1
/m/05dmmc	14737	An_American_in_Paris_(film)	https://en.wikipedia.org/wiki/An_American_in_Paris_(film)	1
/m/0crd8q6	49430	Horrible_Bosses	https://en.wikipedia.org/wiki/Horrible_Bosses	1
/m/010v8k	39791	Spokane_Washington	https://en.wikipedia.org/wiki/Spokane_Washington	1
/m/03kcyd	40686	Kellie_Martin	https://en.wikipedia.org/wiki/Kellie_Martin	1
/m/061dn_	37734	The_Weinstein_Company	https://en.wikipedia.org/wiki/The_Weinstein_Company	1
/m/0df92l	10559	Curse_of_the_Golden_Flower	https://en.wikipedia.org/wiki/Curse_of_the_Golden_Flower	1
/m/0f6_dy	61123	Titus_Welliver	https://en.wikipedia.org/wiki/Titus_Welliver	1
/m/046f3p	8823	Kinsey_(film)	https://en.wikipedia.org/wiki/Kinsey_(film)	1
/m/01l9vr	12235	Charlestown_Boston	https://en.wikipedia.org/wiki/Charlestown_Boston	1
/m/02fj8n	46118	Blade_II	https://en.wikipedia.org/wiki/Blade_II	1
/m/0109vk	10747	San_Angelo_Texas	https://en.wikipedia.org/wiki/San_Angelo_Texas	1
/m/02qfh	80281	EastEnders	https://en.wikipedia.org/wiki/EastEnders	1
/m/015bwt	65707	Boyz_II_Men	https://en.wikipedia.org/wiki/Boyz_II_Men	1
/m/0_2v	34427	Asian_Development_Bank	https://en.wikipedia.org/wiki/Asian_Development_Bank	1
/m/0blpnz	1293	Pandro_S._Berman	https://en.wikipedia.org/wiki/Pandro_S._Berman	1
/m/06crng	145947	Russell_Brand	https://en.wikipedia.org/wiki/Russell_Brand	1
/m/028kj0	9924	Orange_County_(film)	https://en.wikipedia.org/wiki/Orange_County_(film)	1
/m/07twz	111897	Uruguay	https://en.wikipedia.org/wiki/Uruguay	1
/m/02jjt	48377	Entertainment	https://en.wikipedia.org/wiki/Entertainment	1
/m/02hfk5	3770	The_Barbarian_Invasions	https://en.wikipedia.org/wiki/The_Barbarian_Invasions	1
/m/01gvyp	184230	Louise_Fletcher	https://en.wikipedia.org/wiki/Louise_Fletcher	1
/m/0d7m90	1277	ECW_on_TNN	https://en.wikipedia.org/wiki/ECW_on_TNN	1
/m/05sq20	9132	Pam_Tillis	https://en.wikipedia.org/wiki/Pam_Tillis	1
/m/02nfhx	64666	John_Amos	https://en.wikipedia.org/wiki/John_Amos	1
/m/02qyp19	1553	BAFTA_Award_for_Best_Original_Screenplay	https://en.wikipedia.org/wiki/BAFTA_Award_for_Best_Original_Screenplay	1
/m/0qmfz	5812	Atlantic_City_(1980_film)	https://en.wikipedia.org/wiki/Atlantic_City_(1980_film)	1
/m/01f99l	9470	Bath_Iron_Works	https://en.wikipedia.org/wiki/Bath_Iron_Works	1
/m/0lbj1	191392	Sting_(musician)	https://en.wikipedia.org/wiki/Sting_(musician)	1
/m/039c26	58959	Deadwood_(TV_series)	https://en.wikipedia.org/wiki/Deadwood_(TV_series)	1
/m/0g1lx	39772	Austronesian_languages	https://en.wikipedia.org/wiki/Austronesian_languages	1
/m/01q415	13593	Larry_McMurtry	https://en.wikipedia.org/wiki/Larry_McMurtry	1
/m/03jg5t	31144	Edward_Woodward	https://en.wikipedia.org/wiki/Edward_Woodward	1
/m/07zlqp	16492	TV5_(Philippine_TV_network)	https://en.wikipedia.org/wiki/TV5_(Philippine_TV_network)	1
/m/02h9_l	75394	Toni_Braxton	https://en.wikipedia.org/wiki/Toni_Braxton	1
/m/01cpjx	17167	Major_general	https://en.wikipedia.org/wiki/Major_general	1
/m/04cjn	71646	Karachi	https://en.wikipedia.org/wiki/Karachi	1
/m/0gg7gsl	1587	2011_Toronto_International_Film_Festival	https://en.wikipedia.org/wiki/2011_Toronto_International_Film_Festival	1
/m/016vh2	0			0
/m/04v7k2	165412	Vijay_(actor)	https://en.wikipedia.org/wiki/Vijay_(actor)	1
/m/01ksz9	5493	Matador_Records	https://en.wikipedia.org/wiki/Matador_Records	1
/m/0gt_hv	29671	Philosophy_of_mind	https://en.wikipedia.org/wiki/Philosophy_of_mind	1
/m/0bmssv	46919	Night_at_the_Museum	https://en.wikipedia.org/wiki/Night_at_the_Museum	1
/m/05j0wc	14548	Crispin_Freeman	https://en.wikipedia.org/wiki/Crispin_Freeman	1
/m/01vv126	149776	Benji_Madden	https://en.wikipedia.org/wiki/Benji_Madden	1
/m/0fzyg	21210	Aviation	https://en.wikipedia.org/wiki/Aviation	1
/m/01xvjb	23617	Splash_(film)	https://en.wikipedia.org/wiki/Splash_(film)	1
/m/03902	72364	Geneva	https://en.wikipedia.org/wiki/Geneva	1
/m/050kh5	75457	Indian_Idol	https://en.wikipedia.org/wiki/Indian_Idol	1
/m/0glh3	16680	Leicestershire	https://en.wikipedia.org/wiki/Leicestershire	1
/m/02q8ms8	10539	The_Brothers_Bloom	https://en.wikipedia.org/wiki/The_Brothers_Bloom	1
/m/022q4l9	9214	Patrick_Gallagher_(actor)	https://en.wikipedia.org/wiki/Patrick_Gallagher_(actor)	1
/m/02xh1	56587	Film_noir	https://en.wikipedia.org/wiki/Film_noir	1
/m/05cw8	33709	November	https://en.wikipedia.org/wiki/November	1
/m/01j6t0	18154	Fatigue	https://en.wikipedia.org/wiki/Fatigue	1
/m/033g54	19100	Armenia_national_football_team	https://en.wikipedia.org/wiki/Armenia_national_football_team	1
/m/09v6tz	13670	Eric_Roth	https://en.wikipedia.org/wiki/Eric_Roth	1
/m/0884fm	35452	Ben_Cross	https://en.wikipedia.org/wiki/Ben_Cross	1
/m/047n8xt	7451	Bright_Star_(film)	https://en.wikipedia.org/wiki/Bright_Star_(film)	1
/m/0ntxg	4176	St._Clair_County_Illinois	https://en.wikipedia.org/wiki/St._Clair_County_Illinois	1
/m/02_vs	17656	Friesland	https://en.wikipedia.org/wiki/Friesland	1
/m/01c83m	33766	Colonel	https://en.wikipedia.org/wiki/Colonel	1
/m/041xl	21000	J._G._Ballard	https://en.wikipedia.org/wiki/J._G._Ballard	1
/m/0c3zjn7	145554	Real_Steel	https://en.wikipedia.org/wiki/Real_Steel	1
/m/027pwzc	3483	1985_Major_League_Baseball_season	https://en.wikipedia.org/wiki/1985_Major_League_Baseball_season	1
/m/025cbm	8678	Clavinet	https://en.wikipedia.org/wiki/Clavinet	1
/m/012vwb	45138	Clemson_University	https://en.wikipedia.org/wiki/Clemson_University	1
/m/01f873	34741	Tony_Leung_Chiu-wai	https://en.wikipedia.org/wiki/Tony_Leung_Chiu-wai	1
/m/02tqm5	19436	Evil_Angels_(film)	https://en.wikipedia.org/wiki/Evil_Angels_(film)	1
/m/0mj1l	44023	Debi_Mazar	https://en.wikipedia.org/wiki/Debi_Mazar	1
/m/02y8bn	8362	Chris_Pronger	https://en.wikipedia.org/wiki/Chris_Pronger	1
/m/0277990	4782	John_Lutz	https://en.wikipedia.org/wiki/John_Lutz	1
/m/03hr1p	0			0
/m/0k9wp	19776	United_States_Air_Force_Academy	https://en.wikipedia.org/wiki/United_States_Air_Force_Academy	1
/m/0830vk	62826	The_Holiday	https://en.wikipedia.org/wiki/The_Holiday	1
/m/09lcsj	6945	Seraphim_Falls	https://en.wikipedia.org/wiki/Seraphim_Falls	1
/m/0vm4s	8674	Royal_Oak_Michigan	https://en.wikipedia.org/wiki/Royal_Oak_Michigan	1
/m/05glrg	11979	FC_Rostov	https://en.wikipedia.org/wiki/FC_Rostov	1
/m/03cfkrw	8008	The_End_of_the_Affair_(1999_film)	https://en.wikipedia.org/wiki/The_End_of_the_Affair_(1999_film)	1
/m/01qjct	4580	Neath	https://en.wikipedia.org/wiki/Neath	1
/m/0j3d9tn	0			0
/m/02vyw	166522	Francis_Ford_Coppola	https://en.wikipedia.org/wiki/Francis_Ford_Coppola	1
/m/06pq6	76285	Shia_Islam	https://en.wikipedia.org/wiki/Shia_Islam	1
/m/0gs9p	31086	Academy_Award_for_Best_Director	https://en.wikipedia.org/wiki/Academy_Award_for_Best_Director	1
/m/033jkj	68963	Megan_Mullally	https://en.wikipedia.org/wiki/Megan_Mullally	1
/m/03x8cz	19874	Fueled_by_Ramen	https://en.wikipedia.org/wiki/Fueled_by_Ramen	1
/m/0krdk	30050	Chief_financial_officer	https://en.wikipedia.org/wiki/Chief_financial_officer	1
/m/0sxmx	51367	Platoon_(film)	https://en.wikipedia.org/wiki/Platoon_(film)	1
/m/02s8qk	7804	Duquesne_University	https://en.wikipedia.org/wiki/Duquesne_University	1
/m/0156q	140937	Berlin	https://en.wikipedia.org/wiki/Berlin	1
/m/02778yp	34170	Kay_Cannon	https://en.wikipedia.org/wiki/Kay_Cannon	1
/m/02h3d1	4663	Grammy_Award_for_Best_Musical_Theater_Album	https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Musical_Theater_Album	1
/m/0dq630k	6509	Baritone_guitar	https://en.wikipedia.org/wiki/Baritone_guitar	1
/m/0443y3	35875	Marcia_Cross	https://en.wikipedia.org/wiki/Marcia_Cross	1
/m/02kfzz	21896	The_Ghost_and_the_Darkness	https://en.wikipedia.org/wiki/The_Ghost_and_the_Darkness	1
/m/0cjyzs	17843	Primetime_Emmy_Award_for_Outstanding_Comedy_Series	https://en.wikipedia.org/wiki/Primetime_Emmy_Award_for_Outstanding_Comedy_Series	1
/m/0dls3	57001	Grunge	https://en.wikipedia.org/wiki/Grunge	1
/m/01bjv	27524	Bus	https://en.wikipedia.org/wiki/Bus	1
/m/04xg2f	4334	Being_Julia	https://en.wikipedia.org/wiki/Being_Julia	1
/m/02vxfw_	0			0
/m/01634x	260827	Manchester_City_F.C.	https://en.wikipedia.org/wiki/Manchester_City_F.C.	1
/m/035wcs	23890	Eurodance	https://en.wikipedia.org/wiki/Eurodance	1
/m/01d259	35683	Lost_Highway_(film)	https://en.wikipedia.org/wiki/Lost_Highway_(film)	1
/m/09949m	150532	Istanbul	https://en.wikipedia.org/wiki/Istanbul	1
/m/0461wt	3932	A_Great_Day_in_Harlem_(photograph)	https://en.wikipedia.org/wiki/A_Great_Day_in_Harlem_(photograph)	1
/m/0jcky	6227	Utah_County_Utah	https://en.wikipedia.org/wiki/Utah_County_Utah	1
/m/01_njt	134305	Sandra_Oh	https://en.wikipedia.org/wiki/Sandra_Oh	1
/m/02mp0g	13407	University_of_Wyoming	https://en.wikipedia.org/wiki/University_of_Wyoming	1
/m/013gz	9548	Alexandria_Louisiana	https://en.wikipedia.org/wiki/Alexandria_Louisiana	1
/m/09_2gj	88053	Raghuvaran	https://en.wikipedia.org/wiki/Raghuvaran	1
/m/04dyqk	9401	Bob_Clark	https://en.wikipedia.org/wiki/Bob_Clark	1
/m/03_qrp	42088	Ghana_national_football_team	https://en.wikipedia.org/wiki/Ghana_national_football_team	1
/m/03ktjq	21933	Joel_Silver	https://en.wikipedia.org/wiki/Joel_Silver	1
/m/06196	2836	Prometheus_Award	https://en.wikipedia.org/wiki/Prometheus_Award	1
/m/0cgzj	122104	Sidney_Poitier	https://en.wikipedia.org/wiki/Sidney_Poitier	1
/m/06m_5	234332	Sri_Lanka	https://en.wikipedia.org/wiki/Sri_Lanka	1
/m/097h2	26701	The_Price_Is_Right_(American_game_show)	https://en.wikipedia.org/wiki/The_Price_Is_Right_(American_game_show)	1
/m/0kk9v	123841	Pixar	https://en.wikipedia.org/wiki/Pixar	1
/m/0319l	21556	French_horn	https://en.wikipedia.org/wiki/French_horn	1
/m/023tp8	118337	Patricia_Arquette	https://en.wikipedia.org/wiki/Patricia_Arquette	1
/m/0hcr	68237	Animation	https://en.wikipedia.org/wiki/Animation	1
/m/01vsy7t	367635	David_Bowie	https://en.wikipedia.org/wiki/David_Bowie	1
/m/0pj8m	63507	Ravi_Shankar	https://en.wikipedia.org/wiki/Ravi_Shankar	1
/m/02fb1n	97564	Robert_Wagner	https://en.wikipedia.org/wiki/Robert_Wagner	1
/m/04kn29	9205	Al-Ittihad_Club_(Jeddah)	https://en.wikipedia.org/wiki/Al-Ittihad_Club_(Jeddah)	1
/m/0clzr	18854	County_Cork	https://en.wikipedia.org/wiki/County_Cork	1
/m/0nlg4	16028	London_Borough_of_Tower_Hamlets	https://en.wikipedia.org/wiki/London_Borough_of_Tower_Hamlets	1
/m/0btpm6	179951	The_Dark_Knight_(film)	https://en.wikipedia.org/wiki/The_Dark_Knight_(film)	1
/m/04954r	24763	Around_the_World_in_80_Days_(1956_film)	https://en.wikipedia.org/wiki/Around_the_World_in_80_Days_(1956_film)	1
/m/0gd_b_	87275	John_Slattery	https://en.wikipedia.org/wiki/John_Slattery	1
/m/0245zn	19069	National_Historic_Landmark	https://en.wikipedia.org/wiki/National_Historic_Landmark	1
/m/01wp8w7	138347	Van_Morrison	https://en.wikipedia.org/wiki/Van_Morrison	1
/m/01kt17	23464	Hume_Cronyn	https://en.wikipedia.org/wiki/Hume_Cronyn	1
/m/0cbkc	69056	Catherine_Deneuve	https://en.wikipedia.org/wiki/Catherine_Deneuve	1
/m/02d9nr	15597	Punahou_School	https://en.wikipedia.org/wiki/Punahou_School	1
/m/08gg47	17691	The_World's_Fastest_Indian	https://en.wikipedia.org/wiki/The_World's_Fastest_Indian	1
/m/025bwc	12982	Impresario	https://en.wikipedia.org/wiki/Impresario	1
/m/0d_q40	2496	Thonon_Évian_F.C.	https://en.wikipedia.org/wiki/Thonon_Évian_F.C.	1
/m/06tp4h	96556	Ashley_Tisdale	https://en.wikipedia.org/wiki/Ashley_Tisdale	1
/m/01vb403	199768	Dick_Van_Dyke	https://en.wikipedia.org/wiki/Dick_Van_Dyke	1
/m/02d6cy	1685	Frank_Pierson	https://en.wikipedia.org/wiki/Frank_Pierson	1
/m/045cq	13154	John_Frankenheimer	https://en.wikipedia.org/wiki/John_Frankenheimer	1
/m/03ds3	77715	Gary_Busey	https://en.wikipedia.org/wiki/Gary_Busey	1
/m/01grrf	1219	9th_United_States_Congress	https://en.wikipedia.org/wiki/9th_United_States_Congress	1
/m/0yxl	70809	Alan_Moore	https://en.wikipedia.org/wiki/Alan_Moore	1
/m/015czt	0			0
/m/0jsg0m	30718	Peter_Tork	https://en.wikipedia.org/wiki/Peter_Tork	1
/m/01gsvp	1150	19th_United_States_Congress	https://en.wikipedia.org/wiki/19th_United_States_Congress	1
/m/01vmv_	12584	Queen's_University_Belfast	https://en.wikipedia.org/wiki/Queen's_University_Belfast	1
/m/06crk	153900	Richard_Feynman	https://en.wikipedia.org/wiki/Richard_Feynman	1
/m/0djc3s	38336	Pritam	https://en.wikipedia.org/wiki/Pritam	1
/m/0377k9	18259	Minister_(government)	https://en.wikipedia.org/wiki/Minister_(government)	1
/m/0jqn5	111334	E.T._the_Extra-Terrestrial	https://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial	1
/m/01pvkk	2268	Sound_editor_(filmmaking)	https://en.wikipedia.org/wiki/Sound_editor_(filmmaking)	1
/m/07ddz9	14721	Paul_Dooley	https://en.wikipedia.org/wiki/Paul_Dooley	1
/m/024mpp	64210	Hulk_(film)	https://en.wikipedia.org/wiki/Hulk_(film)	1
/m/036jp8	84624	James_Arness	https://en.wikipedia.org/wiki/James_Arness	1
/m/04cbtrw	94878	Salman_Rushdie	https://en.wikipedia.org/wiki/Salman_Rushdie	1
/m/01wgcvn	115907	Queen_Latifah	https://en.wikipedia.org/wiki/Queen_Latifah	1
/m/04jplwp	17474	Nine_(2009_live-action_film)	https://en.wikipedia.org/wiki/Nine_(2009_live-action_film)	1
/m/0581vn8	57280	District_9	https://en.wikipedia.org/wiki/District_9	1
/m/01938t	36270	Susan_Hayward	https://en.wikipedia.org/wiki/Susan_Hayward	1
/m/0k6yt1	63125	Eve_(rapper)	https://en.wikipedia.org/wiki/Eve_(rapper)	1
/m/038_0z	29310	Pakistan_national_cricket_team	https://en.wikipedia.org/wiki/Pakistan_national_cricket_team	1
/m/03p9hl	30270	Claire_Bloom	https://en.wikipedia.org/wiki/Claire_Bloom	1
/m/01mxqyk	7884	BeBe_Winans	https://en.wikipedia.org/wiki/BeBe_Winans	1
/m/0k3l5	8360	Suffolk_County_Massachusetts	https://en.wikipedia.org/wiki/Suffolk_County_Massachusetts	1
/m/036dyy	116304	Zach_Braff	https://en.wikipedia.org/wiki/Zach_Braff	1
/m/025rzfc	54337	Eastern_Front_(World_War_II)	https://en.wikipedia.org/wiki/Eastern_Front_(World_War_II)	1
/m/02bzh0	1797	Camberwell_College_of_Arts	https://en.wikipedia.org/wiki/Camberwell_College_of_Arts	1
/m/06nsb9	18471	John_Fiedler	https://en.wikipedia.org/wiki/John_Fiedler	1
/m/03yn5x5	3568	Light_gun_shooter	https://en.wikipedia.org/wiki/Light_gun_shooter	1
/m/0b_6q5	1244	1988_NCAA_Division_I_Men's_Basketball_Tournament	https://en.wikipedia.org/wiki/1988_NCAA_Division_I_Men's_Basketball_Tournament	1
/m/04rsd2	95373	Andrew_Lincoln	https://en.wikipedia.org/wiki/Andrew_Lincoln	1
/m/04q827	0			0
/m/05zj6x	1708	AFC_Telford_United	https://en.wikipedia.org/wiki/AFC_Telford_United	1
/m/0f102	7587	University_of_Idaho	https://en.wikipedia.org/wiki/University_of_Idaho	1
